,chrom,index,coverage
24019,chr15,938,24
24020,chr15,939,37
24021,chr15,940,26
24022,chr15,941,31
24023,chr15,942,28
24024,chr15,943,32
24025,chr15,944,18
24026,chr15,945,918
24027,chr15,946,217
24028,chr15,947,36
24029,chr15,948,24
24030,chr15,949,21
24031,chr15,950,516
24032,chr15,951,12
24033,chr15,952,15
24034,chr15,953,183
24035,chr15,954,29
24036,chr15,955,47
24037,chr15,956,19
24038,chr15,957,120
24039,chr15,958,171
24040,chr15,959,7
24041,chr15,960,15
24042,chr15,961,9
24043,chr15,962,8
24044,chr15,963,38
24045,chr15,964,143
24046,chr15,965,19
24047,chr15,966,26
24048,chr15,967,41
24049,chr15,968,417
24050,chr15,969,1345
24051,chr15,970,112
24052,chr15,971,14
24053,chr15,972,8
24054,chr15,973,106
24055,chr15,974,144
24056,chr15,975,8
24057,chr15,976,21
24058,chr15,977,6
24059,chr15,978,22
24060,chr15,979,40
24061,chr15,980,44
24062,chr15,981,11
24063,chr15,982,15
24064,chr15,983,27
24065,chr15,984,14
24066,chr15,985,42
24067,chr15,986,31
24068,chr15,987,13
24069,chr15,988,22
24070,chr15,989,28
24071,chr15,990,46
24072,chr15,991,45
24073,chr15,992,24
24074,chr15,993,20
24075,chr15,994,72
24076,chr15,995,220
24077,chr15,996,152
24078,chr15,997,17033
24079,chr15,998,1431
24080,chr15,999,274
24081,chr15,1000,790
24082,chr15,1001,603
24083,chr15,1002,3974
24084,chr15,1003,489
24085,chr15,1004,433
24086,chr15,1005,63
24087,chr15,1006,47
24088,chr15,1007,26
24089,chr15,1008,30
24090,chr15,1009,62
24091,chr15,1010,410
24092,chr15,1011,991
24093,chr15,1012,27
24094,chr15,1013,11
24095,chr15,1014,226
24096,chr15,1015,256
24097,chr15,1016,675
24098,chr15,1017,3819
24099,chr15,1018,4749
24100,chr15,1019,28
24101,chr15,1020,9
24102,chr15,1021,1811
24103,chr15,1022,440
24104,chr15,1023,200
24105,chr15,1024,63
24106,chr15,1025,223
24107,chr16,0,5385
24108,chr16,1,400
24109,chr16,2,457
24110,chr16,3,205
24111,chr16,4,716
24112,chr16,5,172
24113,chr16,6,175
24114,chr16,7,165
24115,chr16,8,56
24116,chr16,9,591
24117,chr16,10,85
24118,chr16,11,11
24119,chr16,12,40
24120,chr16,13,6133
24121,chr16,14,271
24122,chr16,15,59
24123,chr16,16,82
24124,chr16,17,3742
24125,chr16,18,489
24126,chr16,19,148
24127,chr16,20,5064
24128,chr16,21,466
24129,chr16,22,182
24130,chr16,23,4604
24131,chr16,24,35
24132,chr16,25,995
24133,chr16,26,2577
24134,chr16,27,586
24135,chr16,28,9688
24136,chr16,29,85
24137,chr16,30,75
24138,chr16,31,801
24139,chr16,32,407
24140,chr16,33,1135
24141,chr16,34,1116
24142,chr16,35,2266
24143,chr16,36,362
24144,chr16,37,4364
24145,chr16,38,776
24146,chr16,39,106
24147,chr16,40,41
24148,chr16,41,68
24149,chr16,42,59
24150,chr16,43,213
24151,chr16,44,234
24152,chr16,45,443
24153,chr16,46,3318
24154,chr16,47,334
24155,chr16,48,1285
24156,chr16,49,971
24157,chr16,50,55
24158,chr16,51,269
24159,chr16,52,37
24160,chr16,53,1166
24161,chr16,54,46282
24162,chr16,55,6
24163,chr16,56,12
24164,chr16,57,29
24165,chr16,58,9
24166,chr16,59,23
24167,chr16,60,44
24168,chr16,61,25
24169,chr16,62,41
24170,chr16,63,25
24171,chr16,64,33
24172,chr16,65,8
24173,chr16,66,8
24174,chr16,67,17
24175,chr16,68,7
24176,chr16,69,20
24177,chr16,70,64
24178,chr16,71,22
24179,chr16,72,26
24180,chr16,73,10
24181,chr16,74,13
24182,chr16,75,10
24183,chr16,76,60
24184,chr16,77,29
24185,chr16,78,37
24186,chr16,79,21
24187,chr16,80,43
24188,chr16,81,35
24189,chr16,82,29
24190,chr16,83,5
24191,chr16,84,9
24192,chr16,85,55
24193,chr16,86,13
24194,chr16,87,143
24195,chr16,88,1826
24196,chr16,89,5636
24197,chr16,90,2490
24198,chr16,91,9122
24199,chr16,92,7281
24200,chr16,93,39
24201,chr16,94,19
24202,chr16,95,28
24203,chr16,96,13
24204,chr16,97,11
24205,chr16,98,363
24206,chr16,99,42
24207,chr16,100,25
24208,chr16,101,51
24209,chr16,102,37
24210,chr16,103,44
24211,chr16,104,898
24212,chr16,105,480
24213,chr16,106,191
24214,chr16,107,66
24215,chr16,108,2858
24216,chr16,109,483
24217,chr16,110,1954
24218,chr16,111,337
24219,chr16,112,216
24220,chr16,113,2309
24221,chr16,114,2888
24222,chr16,115,32
24223,chr16,116,3539
24224,chr16,117,2048
24225,chr16,118,7281
24226,chr16,119,50996
24227,chr16,120,3703
24228,chr16,121,286
24229,chr16,122,122
24230,chr16,123,56
24231,chr16,124,40
24232,chr16,125,60
24233,chr16,126,1322
24234,chr16,127,212
24235,chr16,128,65
24236,chr16,129,2590
24237,chr16,130,19
24238,chr16,131,16
24239,chr16,132,24
24240,chr16,133,12
24241,chr16,134,78
24242,chr16,135,196
24243,chr16,136,27
24244,chr16,137,26
24245,chr16,138,27
24246,chr16,139,24
24247,chr16,140,631
24248,chr16,141,32
24249,chr16,142,344
24250,chr16,143,694
24251,chr16,144,314
24252,chr16,145,1618
24253,chr16,146,739
24254,chr16,147,2191
24255,chr16,148,8110
24256,chr16,149,3600
24257,chr16,150,5106
24258,chr16,151,7705
24259,chr16,152,3291
24260,chr16,153,34
24261,chr16,154,4587
24262,chr16,155,82
24263,chr16,156,3866
24264,chr16,157,1808
24265,chr16,158,1412
24266,chr16,159,1815
24267,chr16,160,1389
24268,chr16,161,175
24269,chr16,162,2078
24270,chr16,163,3708
24271,chr16,164,9902
24272,chr16,165,54
24273,chr16,166,130
24274,chr16,167,53
24275,chr16,168,28
24276,chr16,169,21
24277,chr16,170,34
24278,chr16,171,543
24279,chr16,172,270
24280,chr16,173,205
24281,chr16,174,93
24282,chr16,175,171
24283,chr16,176,17
24284,chr16,177,19
24285,chr16,178,14
24286,chr16,179,15
24287,chr16,180,10400
24288,chr16,181,37
24289,chr16,182,22
24290,chr16,183,39
24291,chr16,184,9960
24292,chr16,185,3606
24293,chr16,186,22
24294,chr16,187,6277
24295,chr16,188,27920
24296,chr16,189,205
24297,chr16,190,362
24298,chr16,191,606
24299,chr16,192,207
24300,chr16,193,74
24301,chr16,194,137
24302,chr16,195,4092
24303,chr16,196,674
24304,chr16,197,967
24305,chr16,198,132
24306,chr16,199,38
24307,chr16,200,20
24308,chr16,201,28
24309,chr16,202,349
24310,chr16,203,16
24311,chr16,204,17
24312,chr16,205,16
24313,chr16,206,51
24314,chr16,207,1826
24315,chr16,208,1091
24316,chr16,209,782
24317,chr16,210,26
24318,chr16,211,112
24319,chr16,212,48
24320,chr16,213,71
24321,chr16,214,15716
24322,chr16,215,187
24323,chr16,216,1168
24324,chr16,217,43
24325,chr16,218,9487
24326,chr16,219,8476
24327,chr16,220,507
24328,chr16,221,41
24329,chr16,222,1519
24330,chr16,223,2102
24331,chr16,224,6255
24332,chr16,225,9493
24333,chr16,226,76
24334,chr16,227,27
24335,chr16,228,18
24336,chr16,229,25
24337,chr16,230,419
24338,chr16,231,53
24339,chr16,232,42
24340,chr16,233,77
24341,chr16,234,10888
24342,chr16,235,2372
24343,chr16,236,5682
24344,chr16,237,146
24345,chr16,238,100
24346,chr16,239,265
24347,chr16,240,153
24348,chr16,241,1244
24349,chr16,242,13352
24350,chr16,243,81
24351,chr16,244,27
24352,chr16,245,15233
24353,chr16,246,194
24354,chr16,247,272
24355,chr16,248,2025
24356,chr16,249,1495
24357,chr16,250,144
24358,chr16,251,442
24359,chr16,252,396
24360,chr16,253,45
24361,chr16,254,1337
24362,chr16,255,30
24363,chr16,256,49
24364,chr16,257,17
24365,chr16,258,42
24366,chr16,259,39
24367,chr16,260,3190
24368,chr16,261,16
24369,chr16,262,20
24370,chr16,263,25
24371,chr16,264,10
24372,chr16,265,9
24373,chr16,266,140
24374,chr16,267,28
24375,chr16,268,39
24376,chr16,269,39
24377,chr16,270,27
24378,chr16,271,22729
24379,chr16,272,399
24380,chr16,273,224
24381,chr16,274,11532
24382,chr16,275,155
24383,chr16,276,49
24384,chr16,277,101
24385,chr16,278,18
24386,chr16,279,28
24387,chr16,280,28
24388,chr16,281,1784
24389,chr16,282,608
24390,chr16,283,3170
24391,chr16,284,5594
24392,chr16,285,106
24393,chr16,286,2512
24394,chr16,287,6334
24395,chr16,288,1849
24396,chr16,289,798
24397,chr16,290,2389
24398,chr16,291,99
24399,chr16,292,199
24400,chr16,293,6059
24401,chr16,294,13325
24402,chr16,295,8358
24403,chr16,296,2165
24404,chr16,297,1764
24405,chr16,298,2419
24406,chr16,299,568
24407,chr16,300,3849
24408,chr16,301,566
24409,chr16,302,13023
24410,chr16,303,2843
24411,chr16,304,7458
24412,chr16,305,7039
24413,chr16,306,1161
24414,chr16,307,2367
24415,chr16,308,220
24416,chr16,309,568
24417,chr16,310,347
24418,chr16,311,2737
24419,chr16,312,2141
24420,chr16,313,193
24421,chr16,314,267
24422,chr16,315,525
24423,chr16,316,1169
24424,chr16,317,3208
24425,chr16,318,373
24426,chr16,319,2978
24427,chr16,320,422
24428,chr16,321,422
24429,chr16,322,22
24430,chr16,323,371
24431,chr16,324,427
24432,chr16,325,0
24433,chr16,326,23
24434,chr16,327,194
24435,chr16,328,569
24436,chr16,329,166
24437,chr16,330,392
24438,chr16,331,187
24439,chr16,332,26
24440,chr16,333,302
24441,chr16,334,337
24442,chr16,335,578
24443,chr16,336,166
24444,chr16,337,288
24445,chr16,338,155
24446,chr16,339,11029
24447,chr16,340,9
24448,chr16,341,35
24449,chr16,342,55
24450,chr16,343,2928
24451,chr16,344,72
24452,chr16,345,45
24453,chr16,346,45
24454,chr16,347,75
24455,chr16,348,151
24456,chr16,349,24
24457,chr16,350,1154
24458,chr16,351,21
24459,chr16,352,1
24460,chr16,353,0
24461,chr16,354,0
24462,chr16,355,0
24463,chr16,356,0
24464,chr16,357,0
24465,chr16,358,0
24466,chr16,359,0
24467,chr16,360,0
24468,chr16,361,0
24469,chr16,362,0
24470,chr16,363,0
24471,chr16,364,0
24472,chr16,365,0
24473,chr16,366,0
24474,chr16,367,0
24475,chr16,368,0
24476,chr16,369,0
24477,chr16,370,0
24478,chr16,371,0
24479,chr16,372,0
24480,chr16,373,0
24481,chr16,374,0
24482,chr16,375,0
24483,chr16,376,0
24484,chr16,377,0
24485,chr16,378,0
24486,chr16,379,0
24487,chr16,380,0
24488,chr16,381,0
24489,chr16,382,0
24490,chr16,383,0
24491,chr16,384,0
24492,chr16,385,0
24493,chr16,386,0
24494,chr16,387,0
24495,chr16,388,0
24496,chr16,389,0
24497,chr16,390,0
24498,chr16,391,0
24499,chr16,392,0
24500,chr16,393,0
24501,chr16,394,0
24502,chr16,395,0
24503,chr16,396,0
24504,chr16,397,0
24505,chr16,398,0
24506,chr16,399,0
24507,chr16,400,0
24508,chr16,401,0
24509,chr16,402,0
24510,chr16,403,0
24511,chr16,404,0
24512,chr16,405,0
24513,chr16,406,0
24514,chr16,407,0
24515,chr16,408,0
24516,chr16,409,0
24517,chr16,410,0
24518,chr16,411,0
24519,chr16,412,0
24520,chr16,413,0
24521,chr16,414,0
24522,chr16,415,0
24523,chr16,416,0
24524,chr16,417,0
24525,chr16,418,0
24526,chr16,419,0
24527,chr16,420,0
24528,chr16,421,0
24529,chr16,422,0
24530,chr16,423,0
24531,chr16,424,0
24532,chr16,425,0
24533,chr16,426,0
24534,chr16,427,0
24535,chr16,428,0
24536,chr16,429,0
24537,chr16,430,0
24538,chr16,431,0
24539,chr16,432,0
24540,chr16,433,0
24541,chr16,434,0
24542,chr16,435,0
24543,chr16,436,0
24544,chr16,437,0
24545,chr16,438,0
24546,chr16,439,0
24547,chr16,440,0
24548,chr16,441,0
24549,chr16,442,0
24550,chr16,443,0
24551,chr16,444,0
24552,chr16,445,0
24553,chr16,446,0
24554,chr16,447,0
24555,chr16,448,0
24556,chr16,449,0
24557,chr16,450,0
24558,chr16,451,0
24559,chr16,452,0
24560,chr16,453,0
24561,chr16,454,0
24562,chr16,455,0
24563,chr16,456,0
24564,chr16,457,0
24565,chr16,458,0
24566,chr16,459,0
24567,chr16,460,0
24568,chr16,461,0
24569,chr16,462,0
24570,chr16,463,18
24571,chr16,464,94
24572,chr16,465,24
24573,chr16,466,3604
24574,chr16,467,3312
24575,chr16,468,4155
24576,chr16,469,3584
24577,chr16,470,1377
24578,chr16,471,2963
24579,chr16,472,148
24580,chr16,473,160
24581,chr16,474,304
24582,chr16,475,1012
24583,chr16,476,2892
24584,chr16,477,2627
24585,chr16,478,40
24586,chr16,479,21
24587,chr16,480,14
24588,chr16,481,20
24589,chr16,482,546
24590,chr16,483,3002
24591,chr16,484,98
24592,chr16,485,3159
24593,chr16,486,388
24594,chr16,487,99
24595,chr16,488,33
24596,chr16,489,20
24597,chr16,490,12
24598,chr16,491,24
24599,chr16,492,50
24600,chr16,493,9
24601,chr16,494,13
24602,chr16,495,14
24603,chr16,496,11
24604,chr16,497,24
24605,chr16,498,17
24606,chr16,499,56
24607,chr16,500,1474
24608,chr16,501,853
24609,chr16,502,2123
24610,chr16,503,4274
24611,chr16,504,261
24612,chr16,505,39
24613,chr16,506,20
24614,chr16,507,3376
24615,chr16,508,4437
24616,chr16,509,45
24617,chr16,510,6
24618,chr16,511,45
24619,chr16,512,23
24620,chr16,513,19
24621,chr16,514,17
24622,chr16,515,27
24623,chr16,516,19292
24624,chr16,517,26
24625,chr16,518,13
24626,chr16,519,5
24627,chr16,520,57
24628,chr16,521,11
24629,chr16,522,17
24630,chr16,523,12
24631,chr16,524,48
24632,chr16,525,42
24633,chr16,526,20142
24634,chr16,527,46
24635,chr16,528,12
24636,chr16,529,141
24637,chr16,530,79
24638,chr16,531,454
24639,chr16,532,1213
24640,chr16,533,1244
24641,chr16,534,1451
24642,chr16,535,2965
24643,chr16,536,401
24644,chr16,537,141
24645,chr16,538,96
24646,chr16,539,284
24647,chr16,540,42
24648,chr16,541,1710
24649,chr16,542,22
24650,chr16,543,29
24651,chr16,544,15
24652,chr16,545,6
24653,chr16,546,16
24654,chr16,547,17
24655,chr16,548,35
24656,chr16,549,113
24657,chr16,550,7
24658,chr16,551,9
24659,chr16,552,13
24660,chr16,553,121
24661,chr16,554,15
24662,chr16,555,13
24663,chr16,556,16
24664,chr16,557,4756
24665,chr16,558,10
24666,chr16,559,12
24667,chr16,560,45
24668,chr16,561,20
24669,chr16,562,13
24670,chr16,563,225
24671,chr16,564,4602
24672,chr16,565,1948
24673,chr16,566,91
24674,chr16,567,45
24675,chr16,568,1209
24676,chr16,569,8819
24677,chr16,570,323
24678,chr16,571,1490
24679,chr16,572,9055
24680,chr16,573,29632
24681,chr16,574,1042
24682,chr16,575,925
24683,chr16,576,412
24684,chr16,577,121
24685,chr16,578,36
24686,chr16,579,30
24687,chr16,580,3477
24688,chr16,581,3174
24689,chr16,582,1407
24690,chr16,583,132
24691,chr16,584,170
24692,chr16,585,9676
24693,chr16,586,2092
24694,chr16,587,3331
24695,chr16,588,56
24696,chr16,589,65
24697,chr16,590,67
24698,chr16,591,784
24699,chr16,592,46
24700,chr16,593,17
24701,chr16,594,24
24702,chr16,595,16
24703,chr16,596,12
24704,chr16,597,392
24705,chr16,598,17
24706,chr16,599,11
24707,chr16,600,4204
24708,chr16,601,180
24709,chr16,602,33
24710,chr16,603,16
24711,chr16,604,15
24712,chr16,605,23
24713,chr16,606,23
24714,chr16,607,27
24715,chr16,608,27
24716,chr16,609,18
24717,chr16,610,21225
24718,chr16,611,10
24719,chr16,612,34
24720,chr16,613,11
24721,chr16,614,18
24722,chr16,615,9
24723,chr16,616,8
24724,chr16,617,18
24725,chr16,618,52
24726,chr16,619,38
24727,chr16,620,32
24728,chr16,621,20
24729,chr16,622,8
24730,chr16,623,52
24731,chr16,624,33
24732,chr16,625,20
24733,chr16,626,19
24734,chr16,627,13
24735,chr16,628,23
24736,chr16,629,37
24737,chr16,630,26
24738,chr16,631,14
24739,chr16,632,77
24740,chr16,633,27
24741,chr16,634,351
24742,chr16,635,9
24743,chr16,636,8
24744,chr16,637,10
24745,chr16,638,11
24746,chr16,639,8
24747,chr16,640,15
24748,chr16,641,12
24749,chr16,642,49
24750,chr16,643,15
24751,chr16,644,15
24752,chr16,645,78
24753,chr16,646,15
24754,chr16,647,16
24755,chr16,648,5
24756,chr16,649,26
24757,chr16,650,11
24758,chr16,651,17
24759,chr16,652,29
24760,chr16,653,11
24761,chr16,654,10
24762,chr16,655,20
24763,chr16,656,17
24764,chr16,657,14
24765,chr16,658,36
24766,chr16,659,37
24767,chr16,660,23
24768,chr16,661,8
24769,chr16,662,24
24770,chr16,663,11
24771,chr16,664,40
24772,chr16,665,664
24773,chr16,666,396
24774,chr16,667,785
24775,chr16,668,1049
24776,chr16,669,1041
24777,chr16,670,334
24778,chr16,671,8447
24779,chr16,672,2312
24780,chr16,673,67
24781,chr16,674,1135
24782,chr16,675,518
24783,chr16,676,4463
24784,chr16,677,642
24785,chr16,678,370
24786,chr16,679,3655
24787,chr16,680,254
24788,chr16,681,595
24789,chr16,682,2820
24790,chr16,683,5825
24791,chr16,684,15
24792,chr16,685,3000
24793,chr16,686,324
24794,chr16,687,3174
24795,chr16,688,714
24796,chr16,689,158
24797,chr16,690,112
24798,chr16,691,2081
24799,chr16,692,299
24800,chr16,693,4242
24801,chr16,694,3950
24802,chr16,695,72
24803,chr16,696,218
24804,chr16,697,17060
24805,chr16,698,89
24806,chr16,699,495
24807,chr16,700,2479
24808,chr16,701,1290
24809,chr16,702,5812
24810,chr16,703,6017
24811,chr16,704,4126
24812,chr16,705,1353
24813,chr16,706,1324
24814,chr16,707,105
24815,chr16,708,41
24816,chr16,709,59
24817,chr16,710,19
24818,chr16,711,7
24819,chr16,712,25
24820,chr16,713,1038
24821,chr16,714,5702
24822,chr16,715,123
24823,chr16,716,852
24824,chr16,717,7556
24825,chr16,718,1264
24826,chr16,719,2316
24827,chr16,720,1602
24828,chr16,721,2585
24829,chr16,722,62
24830,chr16,723,341
24831,chr16,724,58
24832,chr16,725,84
24833,chr16,726,68
24834,chr16,727,98
24835,chr16,728,1576
24836,chr16,729,123
24837,chr16,730,107
24838,chr16,731,51
24839,chr16,732,14
24840,chr16,733,41
24841,chr16,734,29
24842,chr16,735,53
24843,chr16,736,24
24844,chr16,737,20
24845,chr16,738,16
24846,chr16,739,372
24847,chr16,740,22
24848,chr16,741,21
24849,chr16,742,339
24850,chr16,743,3330
24851,chr16,744,4971
24852,chr16,745,793
24853,chr16,746,5182
24854,chr16,747,749
24855,chr16,748,86
24856,chr16,749,699
24857,chr16,750,59
24858,chr16,751,347
24859,chr16,752,917
24860,chr16,753,966
24861,chr16,754,5895
24862,chr16,755,138
24863,chr16,756,21055
24864,chr16,757,274
24865,chr16,758,48
24866,chr16,759,36
24867,chr16,760,58
24868,chr16,761,25
24869,chr16,762,240
24870,chr16,763,20
24871,chr16,764,19
24872,chr16,765,21
24873,chr16,766,29
24874,chr16,767,14
24875,chr16,768,26
24876,chr16,769,68
24877,chr16,770,23
24878,chr16,771,41
24879,chr16,772,2296
24880,chr16,773,9
24881,chr16,774,21
24882,chr16,775,258
24883,chr16,776,24
24884,chr16,777,44
24885,chr16,778,9
24886,chr16,779,952
24887,chr16,780,32
24888,chr16,781,220
24889,chr16,782,20
24890,chr16,783,549
24891,chr16,784,18
24892,chr16,785,58
24893,chr16,786,17
24894,chr16,787,8
24895,chr16,788,129
24896,chr16,789,41
24897,chr16,790,25
24898,chr16,791,11
24899,chr16,792,108
24900,chr16,793,36
24901,chr16,794,7
24902,chr16,795,9
24903,chr16,796,16
24904,chr16,797,23
24905,chr16,798,62
24906,chr16,799,24
24907,chr16,800,26
24908,chr16,801,13
24909,chr16,802,25
24910,chr16,803,3
24911,chr16,804,15
24912,chr16,805,24
24913,chr16,806,875
24914,chr16,807,67
24915,chr16,808,248
24916,chr16,809,153
24917,chr16,810,7886
24918,chr16,811,1745
24919,chr16,812,56
24920,chr16,813,116
24921,chr16,814,790
24922,chr16,815,934
24923,chr16,816,97
24924,chr16,817,3361
24925,chr16,818,353
24926,chr16,819,7843
24927,chr16,820,325
24928,chr16,821,1007
24929,chr16,822,24
24930,chr16,823,127
24931,chr16,824,52
24932,chr16,825,16
24933,chr16,826,13
24934,chr16,827,17
24935,chr16,828,18
24936,chr16,829,16
24937,chr16,830,28
24938,chr16,831,9
24939,chr16,832,13
24940,chr16,833,13
24941,chr16,834,18
24942,chr16,835,19
24943,chr16,836,28
24944,chr16,837,10
24945,chr16,838,1207
24946,chr16,839,164
24947,chr16,840,205
24948,chr16,841,518
24949,chr16,842,85
24950,chr16,843,17
24951,chr16,844,31
24952,chr16,845,1424
24953,chr16,846,2458
24954,chr16,847,1455
24955,chr16,848,2063
24956,chr16,849,57
24957,chr16,850,298
24958,chr16,851,153
24959,chr16,852,158
24960,chr16,853,233
24961,chr16,854,24
24962,chr16,855,103
24963,chr16,856,100
24964,chr16,857,4337
24965,chr16,858,3692
24966,chr16,859,3375
24967,chr16,860,86
24968,chr16,861,14
24969,chr16,862,7
24970,chr16,863,4
24971,chr16,864,40
24972,chr16,865,313
24973,chr16,866,37
24974,chr16,867,76
24975,chr16,868,91
24976,chr16,869,24
24977,chr16,870,16
24978,chr16,871,33
24979,chr16,872,77
24980,chr16,873,447
24981,chr16,874,1363
24982,chr16,875,54
24983,chr16,876,39
24984,chr16,877,311
24985,chr16,878,304
24986,chr16,879,185
24987,chr16,880,47
24988,chr16,881,137
24989,chr16,882,120
24990,chr16,883,33
24991,chr16,884,34
24992,chr16,885,50
24993,chr16,886,1356
24994,chr16,887,4706
24995,chr16,888,85
24996,chr16,889,782
24997,chr16,890,136
24998,chr16,891,398
24999,chr16,892,329
25000,chr16,893,7278
25001,chr16,894,97
25002,chr16,895,283
25003,chr16,896,2947
25004,chr16,897,202
25005,chr16,898,405
25006,chr16,899,2055
25007,chr16,900,632
25008,chr16,901,808
25009,chr16,902,2150
25010,chr16,903,0
25011,chr17,0,44
25012,chr17,1,41
25013,chr17,2,628
25014,chr17,3,0
25015,chr17,4,369
25016,chr17,5,2344
25017,chr17,6,5869
25018,chr17,7,100
25019,chr17,8,56
25020,chr17,9,1077
25021,chr17,10,83
25022,chr17,11,85
25023,chr17,12,69369
25024,chr17,13,1358
25025,chr17,14,4823
25026,chr17,15,3721
25027,chr17,16,655
25028,chr17,17,2742
25029,chr17,18,820
25030,chr17,19,744
25031,chr17,20,277
25032,chr17,21,264
25033,chr17,22,6986
25034,chr17,23,940
25035,chr17,24,171
25036,chr17,25,11567
25037,chr17,26,193
25038,chr17,27,57
25039,chr17,28,26
25040,chr17,29,45
25041,chr17,30,44
25042,chr17,31,20
25043,chr17,32,47
25044,chr17,33,33
25045,chr17,34,738
25046,chr17,35,1577
25047,chr17,36,326
25048,chr17,37,1542
25049,chr17,38,132
25050,chr17,39,350
25051,chr17,40,1515
25052,chr17,41,10270
25053,chr17,42,2192
25054,chr17,43,141
25055,chr17,44,710
25056,chr17,45,567
25057,chr17,46,5044
25058,chr17,47,669
25059,chr17,48,31684
25060,chr17,49,1767
25061,chr17,50,1509
25062,chr17,51,7413
25063,chr17,52,8880
25064,chr17,53,8605
25065,chr17,54,934
25066,chr17,55,16
25067,chr17,56,21
25068,chr17,57,16
25069,chr17,58,9
25070,chr17,59,16
25071,chr17,60,21
25072,chr17,61,67
25073,chr17,62,2190
25074,chr17,63,84
25075,chr17,64,198
25076,chr17,65,1818
25077,chr17,66,9298
25078,chr17,67,111
25079,chr17,68,273
25080,chr17,69,2564
25081,chr17,70,247
25082,chr17,71,7628
25083,chr17,72,4446
25084,chr17,73,1672
25085,chr17,74,15251
25086,chr17,75,4300
25087,chr17,76,121
25088,chr17,77,2795
25089,chr17,78,4272
25090,chr17,79,509
25091,chr17,80,15929
25092,chr17,81,5392
25093,chr17,82,75825
25094,chr17,83,1221
25095,chr17,84,2090
25096,chr17,85,56
25097,chr17,86,270
25098,chr17,87,3344
25099,chr17,88,1021
25100,chr17,89,48
25101,chr17,90,33
25102,chr17,91,482
25103,chr17,92,269
25104,chr17,93,203
25105,chr17,94,219
25106,chr17,95,52
25107,chr17,96,91
25108,chr17,97,221
25109,chr17,98,1011
25110,chr17,99,41
25111,chr17,100,51
25112,chr17,101,4008
25113,chr17,102,94
25114,chr17,103,30
25115,chr17,104,21
25116,chr17,105,715
25117,chr17,106,458
25118,chr17,107,108
25119,chr17,108,13
25120,chr17,109,18
25121,chr17,110,48
25122,chr17,111,13
25123,chr17,112,17
25124,chr17,113,56
25125,chr17,114,17
25126,chr17,115,37
25127,chr17,116,15
25128,chr17,117,26
25129,chr17,118,248
25130,chr17,119,132
25131,chr17,120,2852
25132,chr17,121,223
25133,chr17,122,35
25134,chr17,123,21
25135,chr17,124,11
25136,chr17,125,11
25137,chr17,126,25
25138,chr17,127,27
25139,chr17,128,352
25140,chr17,129,284
25141,chr17,130,16
25142,chr17,131,21
25143,chr17,132,20
25144,chr17,133,13
25145,chr17,134,93
25146,chr17,135,18
25147,chr17,136,18
25148,chr17,137,42
25149,chr17,138,40
25150,chr17,139,641
25151,chr17,140,42
25152,chr17,141,351
25153,chr17,142,29
25154,chr17,143,32
25155,chr17,144,29
25156,chr17,145,17
25157,chr17,146,944
25158,chr17,147,11
25159,chr17,148,11
25160,chr17,149,4
25161,chr17,150,35
25162,chr17,151,22
25163,chr17,152,25
25164,chr17,153,426
25165,chr17,154,1395
25166,chr17,155,197
25167,chr17,156,2155
25168,chr17,157,78
25169,chr17,158,183
25170,chr17,159,4725
25171,chr17,160,4259
25172,chr17,161,206
25173,chr17,162,4758
25174,chr17,163,3876
25175,chr17,164,288
25176,chr17,165,1466
25177,chr17,166,7002
25178,chr17,167,380
25179,chr17,168,40001
25180,chr17,169,62
25181,chr17,170,636
25182,chr17,171,1993
25183,chr17,172,1440
25184,chr17,173,232
25185,chr17,174,17461
25186,chr17,175,95
25187,chr17,176,66
25188,chr17,177,321
25189,chr17,178,80
25190,chr17,179,667
25191,chr17,180,118
25192,chr17,181,2443
25193,chr17,182,1340
25194,chr17,183,529
25195,chr17,184,1673
25196,chr17,185,5085
25197,chr17,186,275
25198,chr17,187,935
25199,chr17,188,223
25200,chr17,189,537
25201,chr17,190,412
25202,chr17,191,163
25203,chr17,192,201
25204,chr17,193,2257
25205,chr17,194,5681
25206,chr17,195,1368
25207,chr17,196,71
25208,chr17,197,82
25209,chr17,198,526
25210,chr17,199,21
25211,chr17,200,802
25212,chr17,201,1336
25213,chr17,202,9826
25214,chr17,203,1455
25215,chr17,204,519
25216,chr17,205,177
25217,chr17,206,4543
25218,chr17,207,21
25219,chr17,208,71
25220,chr17,209,1767
25221,chr17,210,302
25222,chr17,211,6964
25223,chr17,212,46
25224,chr17,213,22
25225,chr17,214,1249
25226,chr17,215,61
25227,chr17,216,1
25228,chr17,217,1323
25229,chr17,218,196
25230,chr17,219,67
25231,chr17,220,19153
25232,chr17,221,65
25233,chr17,222,29
25234,chr17,223,0
25235,chr17,224,0
25236,chr17,225,0
25237,chr17,226,0
25238,chr17,227,0
25239,chr17,228,0
25240,chr17,229,0
25241,chr17,230,0
25242,chr17,231,0
25243,chr17,232,0
25244,chr17,233,0
25245,chr17,234,0
25246,chr17,235,0
25247,chr17,236,0
25248,chr17,237,0
25249,chr17,238,0
25250,chr17,239,0
25251,chr17,240,0
25252,chr17,241,0
25253,chr17,242,0
25254,chr17,243,0
25255,chr17,244,0
25256,chr17,245,0
25257,chr17,246,0
25258,chr17,247,0
25259,chr17,248,0
25260,chr17,249,0
25261,chr17,250,0
25262,chr17,251,0
